"path","line","component","current_layer","current_visibility","decision","future_scope","target","reason","priority"
"src/app/(timeclock)/layout.tsx","7","TimeclockLayout","route-entry","exported","KEEP","route-boundary","TimeclockLayout","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/(timeclock)/timeclock/_components/TimeclockClient.tsx","29","TimeclockClient","route-local","exported","KEEP","route-local","TimeclockClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/(timeclock)/timeclock/page.tsx","8","TimeclockPage","route-entry","exported","KEEP","route-boundary","TimeclockPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/layout.tsx","1","AuthLayout","route-entry","exported","KEEP","route-boundary","AuthLayout","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/login/_components/LoginClient.tsx","42","LoginClient","route-local","exported","KEEP","route-local","LoginClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/auth/login/page.tsx","7","LoginPage","route-entry","exported","KEEP","route-boundary","LoginPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/recover/page.tsx","1","RecoverPage","route-entry","exported","KEEP","route-boundary","RecoverPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/reset-password/page.tsx","20","ResetPasswordForm","route-entry","internal","KEEP","route-boundary","ResetPasswordForm","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/reset-password/page.tsx","164","ResetPasswordPage","route-entry","exported","KEEP","route-boundary","ResetPasswordPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/reset/page.tsx","5","ResetPage","route-entry","exported","KEEP","route-boundary","ResetPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/auth/reset/reset-password-form.tsx","18","ResetPasswordForm","route-local","exported","KEEP","route-local","ResetPasswordForm","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/booking-portal/[token]/FreshPayPalLinkClient.tsx","11","FreshPayPalLinkClient","route-local","exported","KEEP","route-local","FreshPayPalLinkClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/booking-portal/[token]/page.tsx","59","InvalidToken","route-entry","internal","KEEP","route-boundary","InvalidToken","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/booking-portal/[token]/page.tsx","89","BookingNotFound","route-entry","internal","KEEP","route-boundary","BookingNotFound","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/booking-portal/[token]/page.tsx","118","DescriptionItem","route-entry","internal","KEEP","route-boundary","DescriptionItem","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/booking-portal/[token]/page.tsx","128","BookingPortalPage","route-entry","exported","KEEP","route-boundary","BookingPortalPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/booking-portal/[token]/PayPalCaptureClient.tsx","12","PayPalCaptureClient","route-local","exported","KEEP","route-local","PayPalCaptureClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/booking-portal/layout.tsx","7","BookingPortalLayout","route-entry","exported","KEEP","route-boundary","BookingPortalLayout","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/error/_components/ErrorClient.tsx","12","ErrorClient","route-local","exported","KEEP","route-local","ErrorClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/error/page.tsx","43","ErrorPage","route-entry","exported","KEEP","route-boundary","ErrorPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/card-capture/page.tsx","1","CardCapturePage","route-entry","exported","KEEP","route-boundary","CardCapturePage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/event-payment/EventPayPalPaymentClient.tsx","16","EventPayPalPaymentClient","route-local","exported","KEEP","route-local","EventPayPalPaymentClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/g/[token]/event-payment/page.tsx","60","EventPaymentPage","route-entry","exported","KEEP","route-boundary","EventPaymentPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/manage-booking/page.tsx","120","ManageBookingPage","route-entry","exported","KEEP","route-boundary","ManageBookingPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/private-feedback/page.tsx","59","PrivateBookingFeedbackPage","route-entry","exported","KEEP","route-boundary","PrivateBookingFeedbackPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/sunday-preorder/page.tsx","3","SundayPreorderPage","route-entry","exported","KEEP","route-boundary","SundayPreorderPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/table-manage/page.tsx","83","TableManageBookingPage","route-entry","exported","KEEP","route-boundary","TableManageBookingPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/table-payment/page.tsx","37","DepositReceivedPanel","route-entry","internal","KEEP","route-boundary","DepositReceivedPanel","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/table-payment/page.tsx","67","TablePaymentPage","route-entry","exported","KEEP","route-boundary","TablePaymentPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/g/[token]/table-payment/TablePaymentClient.tsx","42","TablePaymentClient","route-local","exported","KEEP","route-local","TablePaymentClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/g/[token]/waitlist-offer/page.tsx","66","WaitlistOfferPage","route-entry","exported","KEEP","route-boundary","WaitlistOfferPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/global-error.tsx","5","GlobalError","route-local","exported","KEEP","route-local","GlobalError","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/icon.tsx","11","Icon","route-local","exported","KEEP","route-local","Icon","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/layout.tsx","56","RootLayout","route-entry","exported","KEEP","route-boundary","RootLayout","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/m/[token]/charge-request/page.tsx","109","ChargeRequestApprovalPage","route-entry","exported","KEEP","route-boundary","ChargeRequestApprovalPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/parking/guest/[id]/_components/PublicParkingClient.tsx","39","PublicParkingClient","route-local","exported","KEEP","route-local","PublicParkingClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/parking/guest/[id]/_components/PublicParkingClient.tsx","173","Detail","route-local","internal","KEEP","route-local","Detail","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/parking/guest/[id]/page.tsx","14","ParkingGuestBookingPage","route-entry","exported","KEEP","route-boundary","ParkingGuestBookingPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/parking/not-found.tsx","1","ParkingNotFound","route-entry","exported","KEEP","route-boundary","ParkingNotFound","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/parking/payment-error/page.tsx","18","ParkingPaymentErrorPage","route-entry","exported","KEEP","route-boundary","ParkingPaymentErrorPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/privacy/page.tsx","8","PrivacyPolicy","route-entry","exported","KEEP","route-boundary","PrivacyPolicy","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/recruitment/book/[token]/page.tsx","10","RecruitmentBookingPage","route-entry","exported","KEEP","route-boundary","RecruitmentBookingPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/recruitment/book/[token]/RecruitmentBookingClient.tsx","43","RecruitmentBookingClient","route-local","exported","KEEP","route-local","RecruitmentBookingClient","Page-specific behaviour; keep local and compose it only from canonical shared controls.","P3"
"src/app/unauthorized/page.tsx","8","UnauthorizedContent","route-entry","internal","KEEP","route-boundary","UnauthorizedContent","Next.js route boundary, not a reusable UI choice.","P3"
"src/app/unauthorized/page.tsx","54","UnauthorizedPage","route-entry","exported","KEEP","route-boundary","UnauthorizedPage","Next.js route boundary, not a reusable UI choice.","P3"
"src/components/charts/BarChart.tsx","23","BarChart","shared-component","exported","MERGE","removed","DS Chart","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/catering/CateringManager.tsx","32","CateringManager","shared-component","exported","KEEP","shared-domain","CateringManager","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/catering/CateringPackageModal.tsx","22","CateringPackageModal","shared-component","exported","KEEP","shared-domain","CateringPackageModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerForm.tsx","15","CustomerForm","shared-component","exported","KEEP","shared-domain","CustomerForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerImport.tsx","25","CustomerImport","shared-component","exported","KEEP","shared-domain","CustomerImport","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerLabelDisplay.tsx","8","CustomerLabelDisplay","shared-component","exported","KEEP","shared-domain","CustomerLabelDisplay","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerLabelSelector.tsx","24","CustomerLabelSelector","shared-component","exported","KEEP","shared-domain","CustomerLabelSelector","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerName.tsx","10","CustomerName","shared-component","exported","KEEP","shared-domain","CustomerName","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/CustomerSearchInput.tsx","24","CustomerSearchInput","shared-component","exported","KEEP","shared-domain","CustomerSearchInput","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/customers/WinBackCampaign.tsx","32","WinBackCampaign","shared-component","exported","KEEP","shared-domain","WinBackCampaign","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/AddEmployeeAttachmentForm.tsx","28","SubmitAttachmentButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/AddEmployeeAttachmentForm.tsx","36","AddEmployeeAttachmentForm","shared-component","exported","KEEP","shared-domain","AddEmployeeAttachmentForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/AddEmployeeNoteForm.tsx","16","SubmitNoteButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/AddEmployeeNoteForm.tsx","25","AddEmployeeNoteForm","shared-component","exported","KEEP","shared-domain","AddEmployeeNoteForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/DeleteEmployeeButton.tsx","15","SubmitDeleteButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/DeleteEmployeeButton.tsx","28","DeleteEmployeeButton","shared-component","exported","KEEP","shared-domain","DeleteEmployeeButton","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmergencyContactsTab.tsx","19","ConfirmDeleteButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/EmergencyContactsTab.tsx","32","DeleteContactButton","shared-component","internal","MERGE","removed","ConfirmedServerActionButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/EmergencyContactsTab.tsx","105","EmergencyContactsTab","shared-component","exported","KEEP","shared-domain","EmergencyContactsTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeAttachmentsList.tsx","20","DeleteAttachmentButton","shared-component","internal","MERGE","removed","ConfirmedServerActionButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/EmployeeAttachmentsList.tsx","122","EmployeeAttachmentsList","shared-component","exported","KEEP","shared-domain","EmployeeAttachmentsList","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeAuditTrail.tsx","17","EmployeeAuditTrail","shared-component","exported","KEEP","shared-domain","EmployeeAuditTrail","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeForm.tsx","38","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/EmployeeForm.tsx","52","EmployeeForm","shared-component","exported","KEEP","shared-domain","EmployeeForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeHolidaysTab.tsx","47","EmployeeHolidaysTab","shared-component","exported","KEEP","shared-domain","EmployeeHolidaysTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeNotesList.tsx","9","EmployeeNotesList","shared-component","exported","KEEP","shared-domain","EmployeeNotesList","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeePayTab.tsx","42","EmployeePayTab","shared-component","exported","KEEP","shared-domain","EmployeePayTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeRecentChanges.tsx","20","EmployeeRecentChanges","shared-component","exported","KEEP","shared-domain","EmployeeRecentChanges","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeReliabilityTab.tsx","47","ScorePanel","shared-component","internal","KEEP","internal-domain","ScorePanel","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/features/employees/EmployeeReliabilityTab.tsx","67","Metric","shared-component","internal","KEEP","internal-domain","Metric","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/features/employees/EmployeeReliabilityTab.tsx","76","CountsGrid","shared-component","internal","KEEP","internal-domain","CountsGrid","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/features/employees/EmployeeReliabilityTab.tsx","121","EmployeeReliabilityTab","shared-component","exported","KEEP","shared-domain","EmployeeReliabilityTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/EmployeeStatusActions.tsx","20","EmployeeStatusActions","shared-component","exported","KEEP","shared-domain","EmployeeStatusActions","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/FinancialDetailsForm.tsx","21","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/FinancialDetailsForm.tsx","34","FinancialDetailsForm","shared-component","exported","KEEP","shared-domain","FinancialDetailsForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/FinancialDetailsTab.tsx","12","DetailItem","shared-component","internal","MERGE","removed","DescriptionList","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/FinancialDetailsTab.tsx","19","FinancialDetailsTab","shared-component","exported","KEEP","shared-domain","FinancialDetailsTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/HealthRecordsForm.tsx","19","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/HealthRecordsForm.tsx","32","HealthRecordsForm","shared-component","exported","KEEP","shared-domain","HealthRecordsForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/HealthRecordsTab.tsx","13","DetailItem","shared-component","internal","MERGE","removed","DescriptionList","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/HealthRecordsTab.tsx","22","HealthRecordsTab","shared-component","exported","KEEP","shared-domain","HealthRecordsTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/InviteEmployeeModal.tsx","12","InviteEmployeeModal","shared-component","exported","KEEP","shared-domain","InviteEmployeeModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/OnboardingChecklistTab.tsx","20","OnboardingChecklistTab","shared-component","exported","KEEP","shared-domain","OnboardingChecklistTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/RightToWorkTab.tsx","32","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/employees/RightToWorkTab.tsx","44","RightToWorkTab","shared-component","exported","KEEP","shared-domain","RightToWorkTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/employees/SendBirthdayRemindersButton.tsx","8","SendBirthdayRemindersButton","shared-component","exported","KEEP","shared-domain","SendBirthdayRemindersButton","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/EventCategoryFormGrouped.tsx","49","CollapsibleSection","shared-component","internal","MERGE","removed","Accordion","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/events/EventCategoryFormGrouped.tsx","81","EventCategoryFormGrouped","shared-component","exported","KEEP","shared-domain","EventCategoryFormGrouped","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/EventChecklistCard.tsx","22","EventChecklistCard","shared-component","exported","KEEP","shared-domain","EventChecklistCard","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/EventMarketingLinksCard.tsx","36","EventMarketingLinksCard","shared-component","exported","KEEP","shared-domain","EventMarketingLinksCard","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/EventPromotionContentCard.tsx","83","EventPromotionContentCard","shared-component","exported","KEEP","shared-domain","EventPromotionContentCard","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/FaqEditor.tsx","17","FaqEditor","shared-component","exported","KEEP","shared-domain","FaqEditor","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/KeywordStrategyCard.tsx","24","KeywordField","shared-component","internal","KEEP","internal-domain","KeywordField","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/features/events/KeywordStrategyCard.tsx","58","KeywordStrategyCard","shared-component","exported","KEEP","shared-domain","KeywordStrategyCard","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/events/SeoHealthIndicator.tsx","34","SeoHealthIndicator","shared-component","exported","KEEP","shared-domain","SeoHealthIndicator","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/feedback/StarRating.tsx","11","StarRating","shared-component","exported","KEEP","shared-domain","StarRating","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/invoices/EmailInvoiceModal.tsx","21","EmailInvoiceModal","shared-component","exported","KEEP","shared-domain","EmailInvoiceModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/invoices/RefundDialog.tsx","36","RefundDialog","shared-component","exported","KEEP","shared-domain","RefundDialog","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/invoices/RefundHistoryTable.tsx","42","RefundHistoryTable","shared-component","exported","KEEP","shared-domain","RefundHistoryTable","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/invoices/VendorDeleteButton.tsx","11","VendorDeleteButton","shared-component","exported","MERGE","removed","ConfirmedServerActionButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/menu/SmartImportModal.tsx","36","SmartImportModal","shared-component","exported","KEEP","shared-domain","SmartImportModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/messages/MessageThread.tsx","19","MessageThread","shared-component","exported","KEEP","shared-domain","MessageThread","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/private-bookings/VenueSpaceDeleteButton.tsx","11","VenueSpaceDeleteButton","shared-component","exported","MERGE","removed","ConfirmedServerActionButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/shared/GuestCancelBooking.tsx","8","GuestCancelBooking","shared-component","exported","KEEP","shared-domain","GuestCancelBooking","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/shared/GuestPageShell.tsx","10","GuestPageShell","shared-component","exported","KEEP","shared-domain","GuestPageShell","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/shared/GuestSubmitButton.tsx","10","GuestSubmitButton","shared-component","exported","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/features/shared/NetworkStatus.tsx","7","NetworkStatus","shared-component","exported","KEEP","shared-domain","NetworkStatus","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/features/shared/SquareImageUpload.tsx","19","SquareImageUpload","shared-component","exported","KEEP","shared-domain","SquareImageUpload","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/foh/DragConfirmationModal.tsx","14","DragConfirmationModal","shared-component","exported","KEEP","shared-domain","DragConfirmationModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/foh/DraggableBookingBlock.tsx","36","DraggableBookingBlock","shared-component","exported","KEEP","shared-domain","DraggableBookingBlock","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/foh/DroppableLaneTimeline.tsx","16","DroppableLaneTimeline","shared-component","exported","KEEP","shared-domain","DroppableLaneTimeline","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/modals/AddEmergencyContactModal.tsx","14","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/modals/AddEmergencyContactModal.tsx","27","AddEmergencyContactModal","shared-component","exported","MERGE","shared-domain","EmergencyContactModal","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/modals/AddNoteModal.tsx","24","AddNoteModal","shared-component","exported","KEEP","shared-domain","AddNoteModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/modals/ChasePaymentModal.tsx","21","ChasePaymentModal","shared-component","exported","KEEP","shared-domain","ChasePaymentModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/modals/EditEmergencyContactModal.tsx","15","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/modals/EditEmergencyContactModal.tsx","28","EditEmergencyContactModal","shared-component","exported","MERGE","shared-domain","EmergencyContactModal","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/modals/EmailQuoteModal.tsx","17","EmailQuoteModal","shared-component","exported","KEEP","shared-domain","EmailQuoteModal","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/CalendarView.tsx","38","CalendarView","shared-component","exported","KEEP","shared-domain","CalendarView","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/CommunicationsTab.tsx","63","CommunicationsTab","shared-component","exported","KEEP","shared-domain","CommunicationsTab","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/CommunicationsTabServer.tsx","20","CommunicationsTabServer","shared-component","exported","KEEP","shared-domain","CommunicationsTabServer","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/DeleteBookingButton.tsx","32","DeleteBookingButton","shared-component","exported","KEEP","shared-domain","DeleteBookingButton","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/EventDetailsRiskSection.tsx","40","EventDetailsRiskSection","shared-component","exported","KEEP","shared-domain","EventDetailsRiskSection","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/SmsQueueActionForm.tsx","33","SmsQueueActionForm","shared-component","exported","KEEP","shared-domain","SmsQueueActionForm","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/SmsQueueActionForm.tsx","109","SubmitButton","shared-component","internal","MERGE","removed","FormSubmitButton","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/private-bookings/WorkflowPanels.tsx","87","StatusBadge","shared-component","internal","MERGE","removed","Badge","Repeated interaction or rendering pattern that should have one maintained implementation.","P1"
"src/components/private-bookings/WorkflowPanels.tsx","166","WorkflowStatusPanel","shared-component","exported","KEEP","shared-domain","WorkflowStatusPanel","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","231","RecordLockBanner","shared-component","exported","KEEP","shared-domain","RecordLockBanner","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","248","RecordLockControl","shared-component","exported","KEEP","shared-domain","RecordLockControl","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","331","WaiverRiskPanel","shared-component","exported","KEEP","shared-domain","WaiverRiskPanel","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","544","SupplierModal","shared-component","internal","KEEP","internal-domain","SupplierModal","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/private-bookings/WorkflowPanels.tsx","655","SuppliersPanel","shared-component","exported","KEEP","shared-domain","SuppliersPanel","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","840","DeductionsPanel","shared-component","exported","KEEP","shared-domain","DeductionsPanel","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/private-bookings/WorkflowPanels.tsx","1073","ComplaintRow","shared-component","internal","KEEP","internal-domain","ComplaintRow","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/private-bookings/WorkflowPanels.tsx","1135","ComplaintsPanel","shared-component","exported","KEEP","shared-domain","ComplaintsPanel","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/providers/SupabaseProvider.tsx","15","SupabaseProvider","shared-component","exported","KEEP","infrastructure","SupabaseProvider","Application provider, not a visual component standard.","P3"
"src/components/schedule-calendar/ScheduleCalendar.tsx","27","ScheduleCalendar","shared-component","exported","KEEP","shared-domain","ScheduleCalendar","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
"src/components/schedule-calendar/ScheduleCalendarList.tsx","27","ScheduleCalendarList","shared-component","exported","KEEP","internal-domain","ScheduleCalendarList","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/schedule-calendar/ScheduleCalendarMonth.tsx","19","ScheduleCalendarMonth","shared-component","exported","KEEP","internal-domain","ScheduleCalendarMonth","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/schedule-calendar/ScheduleCalendarMonth.tsx","230","EntryBlock","shared-component","internal","KEEP","internal-domain","EntryBlock","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/schedule-calendar/ScheduleCalendarWeek.tsx","21","ScheduleCalendarWeek","shared-component","exported","KEEP","internal-domain","ScheduleCalendarWeek","Private business rendering helper; keep local and build it from canonical DS controls.","P3"
"src/components/schedule-calendar/VenueCalendar.tsx","361","VenueCalendar","shared-component","exported","KEEP","shared-domain","VenueCalendar","Distinct reusable business behaviour; keep it domain-owned and standardise its UI foundations.","P2"
